entry_time,entry_price,exit_time,exit_price,pnl,return_pct
2025-03-04 13:00:00+00:00,270.79998779296875,2025-03-10 13:00:00+00:00,239.59192984444755,1122.5713806950157,0.11514970368639352
2025-03-18 17:00:00+00:00,226.9550018310547,2025-03-21 17:00:00+00:00,247.01547568184986,-984.1244463588703,-0.08849407244887011
2025-03-27 17:00:00+00:00,273.9599914550781,2025-03-31 13:00:00+00:00,249.1699981689453,-918.1975420677185,-0.09058311636603762
2025-05-08 17:00:00+00:00,287.1099853515625,2025-05-12 13:00:00+00:00,321.9349975585937,1113.425918652342,0.12118895800604154
2025-05-22 17:00:00+00:00,344.760009765625,2025-06-04 13:00:00+00:00,329.0685522896903,-456.0293182170873,-0.04561187045657575
2025-07-07 17:00:00+00:00,291.3099975585937,2025-07-10 13:00:00+00:00,307.77047184535434,-544.1841342376179,-0.056607835118717455
2025-07-31 17:00:00+00:00,309.85009765625,2025-08-08 13:00:00+00:00,324.83531951904297,-450.508684009552,-0.04846522962956003
2025-08-18 17:00:00+00:00,334.7749938964844,2025-08-20 13:00:00+00:00,322.6608134678432,-315.8233576942446,-0.036284228035160224
2025-09-08 17:00:00+00:00,347.4800109863281,2025-09-12 13:00:00+00:00,372.6711861746652,603.7240230834965,0.07239313581542611
2025-09-26 17:00:00+00:00,433.0906066894531,2025-10-02 13:00:00+00:00,470.5400085449219,785.4886268188477,0.08636580832501788
2025-10-20 17:00:00+00:00,443.2178955078125,2025-10-23 13:00:00+00:00,420.1000061035156,-509.5432165863037,-0.05225658876621144
2025-11-18 13:00:00+00:00,405.3800048828125,2025-11-28 13:00:00+00:00,429.8599853515625,-564.0000767700195,-0.06049075478044472
2025-12-09 17:00:00+00:00,449.739990234375,2025-12-15 13:00:00+00:00,477.4745701381138,526.0761643386832,0.061564948141015687
2025-12-18 17:00:00+00:00,487.77099609375,2025-12-29 13:00:00+00:00,466.52800423758373,-404.5234293174739,-0.043648980723919
2026-01-14 17:00:00+00:00,436.2000122070313,2026-01-23 13:00:00+00:00,449.99337005615234,-276.7533503646839,-0.031723216714782
