entry_time,entry_price,exit_time,exit_price,pnl,return_pct
2025-11-13 20:45:00+00:00,273.1499938964844,2025-11-14 14:30:00+00:00,271.04998779296875,-76.57977969360351,-0.007787721582034016
2025-11-14 16:30:00+00:00,274.6449890136719,2025-11-14 19:00:00+00:00,274.16680908203125,-18.202338775634765,-0.0018409967112862754
2025-11-24 17:30:00+00:00,274.8500061035156,2025-11-24 19:45:00+00:00,275.9800109863281,39.68868175048828,0.00401114556112767
2025-11-25 14:45:00+00:00,279.9200134277344,2025-11-25 14:45:00+00:00,278.96988351004467,-34.23260443878088,-0.0034941210546530505
2025-11-25 15:00:00+00:00,279.3999938964844,2025-11-25 15:00:00+00:00,278.2857208251953,-39.97550749588013,-0.004087893278366782
2025-11-25 15:15:00+00:00,278.8500061035156,2025-11-25 16:30:00+00:00,277.82000732421875,-37.02412979888916,-0.0037935530099130876
2025-12-01 15:30:00+00:00,278.1000061035156,2025-12-01 15:45:00+00:00,277.45001220703125,-23.721998908996582,-0.0024371498832244333
2025-12-01 16:15:00+00:00,277.8800048828125,2025-12-02 17:15:00+00:00,285.2300109863281,256.2647710952759,0.02634896528740861
2025-12-03 15:00:00+00:00,287.8450012207031,2025-12-03 15:30:00+00:00,287.32000732421875,-18.827572994995116,-0.0019237858728247473
2025-12-29 20:30:00+00:00,273.9100036621094,2025-12-29 20:30:00+00:00,273.62291826520647,-11.320633547973925,-0.0011480487707458819
2026-01-02 14:45:00+00:00,275.57000732421875,2026-01-02 15:15:00+00:00,274.8536682128906,-26.778970623779298,-0.002699351436420298
2026-01-02 15:30:00+00:00,273.3699951171875,2026-01-02 15:45:00+00:00,272.760009765625,-22.942506665039062,-0.002331242869333391
2026-01-27 15:45:00+00:00,260.3500061035156,2026-01-27 17:30:00+00:00,261.30010986328125,35.112807650756835,0.003549150114480499
2026-01-28 20:00:00+00:00,256.2900085449219,2026-01-28 20:15:00+00:00,256.19000244140625,-4.899574058532715,-0.000490187287355418
2026-01-29 20:30:00+00:00,258.3099975585937,2026-01-30 14:30:00+00:00,255.1649932861328,-120.48576483611845,-0.012274701141924957
2026-01-30 18:45:00+00:00,256.1400146484375,2026-01-30 20:45:00+00:00,260.9800109863281,182.9373327911377,0.018794956122792767
