Datetime,Open,High,Low,Close,Volume
2025-01-31 08:00:00-05:00,401.5150146484375,419.9800109863281,401.42498779296875,418.4599914550781,43066718.0
2025-01-31 12:00:00-05:00,418.54998779296875,419.805908203125,401.4400939941406,404.5799865722656,35521159.0
2025-02-03 08:00:00-05:00,386.69000244140625,389.1700134277344,374.3900146484375,379.4200134277344,60894533.0
2025-02-03 12:00:00-05:00,379.36749267578125,385.33990478515625,377.4100036621094,383.8599853515625,25398344.0
2025-02-04 08:00:00-05:00,383.0,390.7300109863281,381.3999938964844,382.8599853515625,30947759.0
2025-02-04 12:00:00-05:00,382.95001220703125,394.0,382.67999267578125,392.3999938964844,22714278.0
2025-02-05 08:00:00-05:00,387.510009765625,388.3900146484375,380.0199890136719,382.3299865722656,29835358.0
2025-02-05 12:00:00-05:00,382.3500061035156,382.8399963378906,375.5299987792969,378.1700134277344,23303910.0
2025-02-06 08:00:00-05:00,373.1050109863281,375.3999938964844,363.17999267578125,369.54010009765625,47774463.0
2025-02-06 12:00:00-05:00,369.5400085449219,378.1700134277344,367.4200134277344,374.30999755859375,26405283.0
2025-02-07 08:00:00-05:00,370.17999267578125,380.5458984375,366.30999755859375,368.7983093261719,39068021.0
2025-02-07 12:00:00-05:00,368.68450927734375,371.260009765625,360.3399963378906,361.489990234375,25734448.0
2025-02-10 08:00:00-05:00,356.239990234375,362.6824951171875,350.54998779296875,358.4696960449219,42777029.0
2025-02-10 12:00:00-05:00,358.4599914550781,361.3999938964844,350.510009765625,350.6400146484375,28249480.0
2025-02-11 08:00:00-05:00,345.82501220703125,349.3699951171875,332.70001220703125,334.93499755859375,59275662.0
2025-02-11 12:00:00-05:00,335.0,335.05999755859375,325.1000061035156,328.6400146484375,51879347.0
2025-02-12 08:00:00-05:00,329.9800109863281,343.70001220703125,329.1199951171875,343.360107421875,59186241.0
2025-02-12 12:00:00-05:00,343.3949890136719,346.3999938964844,335.6600036621094,336.4599914550781,38213908.0
2025-02-13 08:00:00-05:00,345.0400085449219,358.69000244140625,342.864990234375,350.20001220703125,55352930.0
2025-02-13 12:00:00-05:00,350.19000244140625,356.8999938964844,348.4288024902344,356.0299987792969,28306756.0
2025-02-14 08:00:00-05:00,360.6199951171875,361.989990234375,347.5,349.1099853515625,44510859.0
2025-02-14 12:00:00-05:00,349.1300048828125,356.44000244140625,348.8800048828125,355.8999938964844,21174197.0
2025-02-18 08:00:00-05:00,355.2799987792969,359.1000061035156,352.54998779296875,354.4200134277344,30337437.0
2025-02-18 12:00:00-05:00,354.3999938964844,355.2598876953125,350.0199890136719,354.04998779296875,17599650.0
2025-02-19 08:00:00-05:00,353.9700012207031,367.3399963378906,353.7349853515625,364.60760498046875,42801218.0
2025-02-19 12:00:00-05:00,364.6242980957031,364.639892578125,357.35089111328125,360.6000061035156,20537376.0
2025-02-20 08:00:00-05:00,361.5400085449219,362.29998779296875,348.0,353.8999938964844,29922715.0
2025-02-20 12:00:00-05:00,353.9175109863281,355.32989501953125,350.8999938964844,354.3800048828125,12518972.0
2025-02-21 08:00:00-05:00,353.1600036621094,354.9800109863281,340.1017150878906,340.8900146484375,32845039.0
2025-02-21 12:00:00-05:00,340.8960876464844,342.77911376953125,334.4200134277344,337.5400085449219,34236777.0
2025-02-24 08:00:00-05:00,338.1000061035156,342.3973083496094,324.70001220703125,337.0299987792969,49350667.0
2025-02-24 12:00:00-05:00,337.0899963378906,338.8800048828125,329.8900146484375,330.3800048828125,21075208.0
2025-02-25 08:00:00-05:00,327.1300048828125,327.45001220703125,298.7799987792969,303.4200134277344,81664607.0
2025-02-25 12:00:00-05:00,303.4949951171875,306.3699951171875,297.2511901855469,302.489990234375,44846068.0
2025-02-26 08:00:00-05:00,303.7149963378906,309.0,294.2301025390625,300.67999267578125,49824054.0
2025-02-26 12:00:00-05:00,300.6400146484375,301.29998779296875,288.0400085449219,290.8900146484375,44467679.0
2025-02-27 08:00:00-05:00,291.0,297.2300109863281,280.8800048828125,285.95001220703125,56975672.0
2025-02-27 12:00:00-05:00,286.0,291.82440185546875,281.2699890136719,281.9599914550781,37549375.0
2025-02-28 08:00:00-05:00,279.4599914550781,293.0,273.6000061035156,290.2699890136719,61032483.0
2025-02-28 12:00:00-05:00,290.239990234375,293.6099853515625,281.3500061035156,293.30999755859375,41757709.0
2025-03-03 08:00:00-05:00,300.36749267578125,303.94000244140625,291.70001220703125,298.4800109863281,57841788.0
2025-03-03 12:00:00-05:00,298.4849853515625,298.69989013671875,277.29998779296875,284.7799987792969,51201811.0
2025-03-04 08:00:00-05:00,270.79998779296875,278.2799987792969,261.840087890625,271.9891052246094,71479990.0
2025-03-04 12:00:00-05:00,271.9100036621094,284.3299865722656,268.6600036621094,272.0,48481989.0
2025-03-05 08:00:00-05:00,272.9599914550781,278.2698974609375,267.7099914550781,273.18670654296875,53744534.0
