Datetime,Open,High,Low,Close,Volume
2025-01-31 00:00:00+00:00,0.9456800222396851,0.9459999799728394,0.9445599913597107,0.9452499747276306,0.0
2025-01-31 04:00:00+00:00,0.9452499747276306,0.9465399980545044,0.9446399807929993,0.9462299942970276,0.0
2025-01-31 08:00:00+00:00,0.9462199807167053,0.9467999935150146,0.9442999958992004,0.9449800252914429,0.0
2025-01-31 12:00:00+00:00,0.9449899792671204,0.9455299973487854,0.942330002784729,0.9440799951553345,0.0
2025-01-31 16:00:00+00:00,0.9440500140190125,0.9465600252151489,0.9436699748039246,0.9447600245475769,0.0
2025-01-31 20:00:00+00:00,0.9447600245475769,0.9452400207519531,0.9430500268936157,0.9434300065040588,0.0
2025-02-03 00:00:00+00:00,0.9376800060272217,0.9391899704933167,0.9359300136566162,0.9372299909591675,0.0
2025-02-03 04:00:00+00:00,0.9371899962425232,0.9398099780082703,0.9366099834442139,0.9392600059509277,0.0
2025-02-03 08:00:00+00:00,0.9392499923706055,0.9401500225067139,0.9380199909210205,0.9391999840736389,0.0
2025-02-03 12:00:00+00:00,0.9392099976539612,0.9412800073623657,0.9363399744033813,0.9404100179672241,0.0
2025-02-03 16:00:00+00:00,0.9404000043869019,0.9409800171852112,0.9384199976921082,0.9388099908828735,0.0
2025-02-03 20:00:00+00:00,0.9387999773025513,0.9421200156211853,0.938289999961853,0.9413700103759766,0.0
2025-02-04 00:00:00+00:00,0.9414200186729431,0.941540002822876,0.9398499727249146,0.940280020236969,0.0
2025-02-04 04:00:00+00:00,0.9402899742126465,0.9405999779701233,0.9374300241470337,0.9401800036430359,0.0
2025-02-04 08:00:00+00:00,0.9401800036430359,0.9408100247383118,0.9379400014877319,0.9390100240707397,0.0
2025-02-04 12:00:00+00:00,0.9390100240707397,0.9406999945640564,0.938319981098175,0.9402300119400024,0.0
2025-02-04 16:00:00+00:00,0.9402099847793579,0.9403300285339355,0.9386600255966187,0.9394299983978271,0.0
2025-02-04 20:00:00+00:00,0.9394400119781494,0.9398999810218811,0.9380000233650208,0.9390900135040283,0.0
2025-02-05 00:00:00+00:00,0.9390699863433838,0.9398999810218811,0.9385799765586853,0.9391899704933167,0.0
2025-02-05 04:00:00+00:00,0.9391800165176392,0.9402599930763245,0.938730001449585,0.9401800036430359,0.0
2025-02-05 08:00:00+00:00,0.9401800036430359,0.9406200051307678,0.9382799863815308,0.9396499991416931,0.0
